date,daily_return,cumulative_return,portfolio_value,daily_weighted_return,daily_weighted_cumulative,daily_weighted_value,spy_daily_return,spy_cumulative_return,spy_value,AMD_price,AMD_return,AVGO_price,AVGO_return,NVDA_price,NVDA_return,VRT_price,VRT_return,SMCI_price,SMCI_return,MDB_price,MDB_return,GOOGL_price,GOOGL_return,PLTR_price,PLTR_return,PTC_price,PTC_return,SNOW_price,SNOW_return,MSFT_price,MSFT_return,ADSK_price,ADSK_return,AMZN_price,AMZN_return,CEG_price,CEG_return,META_price,META_return,MRVL_price,MRVL_return,CTSH_price,CTSH_return,IBM_price,IBM_return,ACN_price,ACN_return,BSY_price,BSY_return,AMKR_price,AMKR_return,EPAM_price,EPAM_return,ONTO_price,ONTO_return,PATH_price,PATH_return,ORCL_price,ORCL_return,NOW_price,NOW_return,QCOM_price,QCOM_return,ADBE_price,ADBE_return,PANW_price,PANW_return,MU_price,MU_return,INTC_price,INTC_return,CRWD_price,CRWD_return,NET_price,NET_return,FTNT_price,FTNT_return,ZS_price,ZS_return,OKTA_price,OKTA_return,S_price,S_return
2022-10-26,-0.022495151439571016,0.977504848560429,97.7504848560429,-0.022495151439571016,0.977504848560429,97.7504848560429,-0.0075342145110540715,0.9924657854889459,99.24657854889459,59.72999954223633,-0.028306517714542734,43.7291374206543,0.002412699134467955,12.879807472229004,-0.027524342211424857,14.542608261108398,0.03326274175312416,6.565000057220459,-0.020733881122305675,191.0500030517578,-0.04803427810243288,94.2181167602539,-0.09140506844320084,8.569999694824219,-0.010392627502734397,114.95999908447266,-0.0034674195887878234,169.4499969482422,-0.06803437398348877,225.28366088867188,-0.07715622261475708,214.55999755859375,-0.005377357943376682,115.66000366210938,-0.040961814879887926,86.4892349243164,0.007147025761045089,128.91946411132812,-0.055923217595215347,38.262786865234375,-0.04580141052697273,58.41288375854492,0.0027650290458041127,119.58222961425781,0.015647464905662156,267.31787109375,-0.0026370227057219697,34.76983642578125,-0.006468032302446414,19.013294219970703,-0.000996253601410202,345.510009765625,-0.007525910092321508,67.0199966430664,-0.004160570519975537,12.050000190734863,-0.028225761174410002,71.90286254882812,0.022969913492417282,73.28199768066406,-0.027212911270462548,109.63848876953125,-0.008894922503577374,320.4800109863281,-0.01022266738083899,83.36499786376953,0.003249252531440261,54.53105163574219,-0.007517462708452771,25.888347625732422,-0.007296648836752628,161.77000427246094,-0.002097318713284335,55.58000183105469,-0.03423105876841159,55.4900016784668,-0.007689494001401953,151.02999877929688,-0.038576597491027265,56.97999954223633,-0.022809154514338514,23.579999923706055,-0.005482883415703577
2022-10-27,-0.011740228007005173,0.9660287187603765,96.60287187603765,-0.0113350183635158,0.9664248131515708,96.64248131515708,-0.005339892390674228,0.9871661249930089,98.7166124993009,58.599998474121094,-0.018918484459658935,43.18107986450195,-0.012533006331231333,13.159455299377441,0.02171211237057724,14.731860160827637,0.013013614636471882,6.682000160217285,0.017821797711661036,190.38999938964844,-0.0034546121516185746,91.52845001220703,-0.028547235293303164,8.600000381469727,0.0035006636772259014,113.5199966430664,-0.012526117370165735,169.11000061035156,-0.0020064700148355596,220.83287048339844,-0.019756383519854426,210.14999389648438,-0.0205537085770382,110.95999908447266,-0.04063638620803933,90.63931274414062,0.047983749925130104,97.26061248779297,-0.2455707665383733,39.556312561035156,0.0338063638792625,58.57395553588867,0.002757470047353827,119.36963653564453,-0.001777798250618412,266.3341064453125,-0.0036801304918835376,34.5237922668457,-0.007076368031260216,18.984861373901367,-0.0014954192440503888,344.8299865722656,-0.001968172192234552,65.08000183105469,-0.02894650714985414,12.420000076293945,0.03070538420767588,72.21998596191406,0.004410442113769619,83.13400268554688,0.1344396347901735,106.47308349609375,-0.02887129610196859,318.6499938964844,-0.005710237852936895,84.06999969482422,0.00845680860217568,51.3447380065918,-0.05843117881595983,24.994007110595703,-0.03454606404650429,164.72999572753906,0.01829752968351772,55.97999954223633,0.007196791975601302,56.0099983215332,0.009370997068615994,153.77000427246094,0.018142127493280924,56.529998779296875,-0.007897521350555436,23.290000915527344,-0.012298516077905552
2022-10-28,0.014232370403407002,0.979777597306103,97.9777597306103,0.014372180801485581,0.9803144452972271,98.0314445297227,0.023790638753042437,1.0106514376619584,101.06514376619585,62.0099983215332,0.05819112519120684,44.840431213378906,0.038427740901427976,13.816630363464355,0.04993938192244207,14.901189804077148,0.011494111497186488,6.872000217437744,0.028434608300620168,186.58999633789062,-0.01995904755470268,95.56793212890625,0.04413362311019675,8.640000343322754,0.004651158148692103,116.94000244140625,0.030126901862877586,159.69000244140625,-0.05570337729848429,229.7149200439453,0.04022068608311913,216.38999938964844,0.029693103375666885,103.41000366210938,-0.06804249715805744,91.33097839355469,0.007630967496041308,98.5118637084961,0.012864932563119158,40.49436950683594,0.0237144689448332,59.7109489440918,0.019411245113990727,122.68226623535156,0.027751024430051396,274.8731689453125,0.03206146825867884,34.85840606689453,0.009692266639264036,19.71468162536621,0.038442221783517194,349.19000244140625,0.012643958005162936,67.19000244140625,0.03242164337716291,12.859999656677246,0.035426697075721325,74.34383392333984,0.029408036198536713,84.08000183105469,0.011379208445983835,110.65958404541016,0.039319801886549044,325.67999267578125,0.02206181990883893,85.54000091552734,0.017485443392878164,53.14441680908203,0.03505089075065859,27.658004760742188,0.10658545619990378,163.64999389648438,-0.006556194130187376,55.349998474121094,-0.011254038464932559,57.099998474121094,0.019460813877025807,153.9600067138672,0.001235627470423939,57.290000915527344,0.013444227005870779,23.420000076293945,0.0055817585082158505
2022-10-31,-0.010213080745896871,0.9697710495917949,96.9771049591795,-0.009655888646007946,0.970848638175364,97.0848638175364,-0.007223289642871555,1.0033512095997414,100.33512095997415,60.060001373291016,-0.031446492517724245,44.57682800292969,-0.0058786948143926265,13.480053901672363,-0.024360242181915015,14.253746032714844,-0.04344913257766547,6.959000110626221,0.01266005390507896,183.02999877929688,-0.01907925198812399,93.80126953125,-0.018485935169898826,8.789999961853027,0.0173610662696555,117.83000183105469,0.007610735172460581,160.3000030517578,0.0038199048220026732,226.072509765625,-0.015856219864271326,214.3000030517578,-0.009658470094670246,102.44000244140625,-0.009380148789788212,92.10060119628906,0.008426744312515666,92.51376342773438,-0.060887085625651594,39.18109130859375,-0.032431130901309335,58.981380462646484,-0.012218336743038849,122.48739624023438,-0.0015884120916331845,271.1671142578125,-0.013482780810219253,34.72062683105469,-0.003952539756850615,19.70520782470703,-0.0004805454553722388,350.0,0.0023196470486857024,66.83999633789062,-0.005209199148650923,12.649999618530273,-0.016329707912389857,75.0261459350586,0.00917778887247489,84.14800262451172,0.0008087629873470004,109.22075653076172,-0.013002285586560691,318.5,-0.02204615830647305,85.79499816894531,0.002981029351049269,53.20341110229492,0.0011100750888812794,27.04909324645996,-0.022015742623145318,161.1999969482422,-0.01497095655128422,56.31999969482422,0.01752486445246504,57.15999984741211,0.001050812169779869,154.10000610351562,0.0009093230939423158,56.119998931884766,-0.020422446586581766,22.84000015258789,-0.024765154646311793
2022-11-01,-0.008863675627968564,0.9611753135748187,96.11753135748187,-0.008841210124086268,0.9622651613665727,96.22651613665727,-0.004375813048261734,0.9989607322847857,99.89607322847857,59.65999984741211,-0.00666003191363207,44.36632537841797,-0.004722243235832813,13.525995254516602,0.003408098601040299,14.781664848327637,0.03703719810926387,7.185999870300293,0.032619594203979085,181.4499969482422,-0.008632474684982627,89.79155731201172,-0.042746886468337575,8.649999618530273,-0.015927229116078467,118.0199966430664,0.0016124485195556648,159.5,-0.0049906614880069755,222.2158203125,-0.017059524208066335,214.0500030517578,-0.0011665888774607946,96.79000091552734,-0.05515425020719422,93.05530548095703,0.010365885480305037,94.53961181640625,0.021897805403347625,39.24034118652344,0.0015122059123628961,59.246681213378906,0.004498042410188141,122.40769958496094,-0.0006506518851713272,268.84613037109375,-0.008559238066427444,33.657752990722656,-0.03061217314721343,19.420854568481445,-0.014430360682065713,342.239990234375,-0.02217145647321428,70.4000015258789,0.053261600584052715,12.329999923706055,-0.02529641932601079,74.10357666015625,-0.012296636904432057,83.71199798583984,-0.005181402113814015,108.91444396972656,-0.0028045270035177428,316.0199890136719,-0.0077865337090364806,85.38500213623047,-0.0047787871258822,53.95082473754883,0.014048227731429552,26.925405502319336,-0.004572713141014928,160.52999877929688,-0.0041563162632095585,55.58000183105469,-0.01313916668642201,56.41999816894531,-0.0129461455640697,150.38999938964844,-0.02407531840962429,55.0,-0.01995721584464316,22.200000762939453,-0.02802098885169768
2022-11-02,-0.04933236771976022,0.9137582595623899,91.37582595623898,-0.048763946942171066,0.9153413140933935,91.53413140933935,-0.025096105579946237,0.9738907082771463,97.38907082771463,58.630001068115234,-0.01726447840984291,43.240814208984375,-0.025368591151817554,13.202400207519531,-0.02392393616203703,14.024649620056152,-0.051213123558076834,8.083999633789062,0.12496517947352026,163.22000122070312,-0.10046842675196677,86.31781005859375,-0.03868679146912701,8.220000267028809,-0.04971090988030891,115.7300033569336,-0.019403434598109226,147.75,-0.07366771159874608,214.3563995361328,-0.035368412407877026,199.3800048828125,-0.068535379396365,92.12000274658203,-0.048248766657425834,90.68800354003906,-0.02543973101461061,89.91194915771484,-0.048949456950153514,38.55900955200195,-0.01736304053226423,57.09586715698242,-0.03630269261243946,121.19422149658203,-0.009913413065463672,260.2306823730469,-0.03204601824156739,31.52215576171875,-0.06345038035048145,19.40190315246582,-0.0009758281206833086,326.9200134277344,-0.04476384187642446,69.36000061035156,-0.014772739957186531,11.15999984741211,-0.09489051772372403,72.19114685058594,-0.02580752368189776,78.53600311279297,-0.06183097999790199,104.43087005615234,-0.04116601756531446,301.2200012207031,-0.046832441957741056,80.88999938964844,-0.0526439378593716,52.56419372558594,-0.025701757456134344,26.088150024414062,-0.031095371166579233,147.99000549316406,-0.07811619872602937,49.939998626708984,-0.10147540515542797,53.22999954223633,-0.05654021145404475,138.08999633789062,-0.08178737350672827,50.93000030517578,-0.07399999445134942,20.850000381469727,-0.060810825904267896
2022-11-03,-0.0342488731795706,0.8824630688138524,88.24630688138524,-0.03438622100493912,0.8838661853720267,88.38661853720266,-0.010296870161205285,0.9638626821028122,96.38626821028123,60.11000061035156,0.02524304136574873,42.111507415771484,-0.026116686604348183,13.40414810180664,0.015281152753739535,13.865280151367188,-0.011363525863851587,7.96999979019165,-0.014101911029402059,157.22000122070312,-0.03676020068084007,82.80435180664062,-0.04070374641766439,8.079999923706055,-0.017031671383796465,123.16999816894531,0.06428751919297326,150.47000122070312,0.018409483727263032,208.65908813476562,-0.02657868584141254,194.22000122070312,-0.02588024644267717,89.30000305175781,-0.030612240672440172,91.97395324707031,0.01417993181935584,88.29324340820312,-0.0180032327702333,36.75202560424805,-0.04686282061568381,49.23168182373047,-0.13773650747136812,119.10392761230469,-0.017247471525169145,245.35897827148438,-0.05714815780348126,32.35867691040039,0.026537561548932276,19.22181510925293,-0.009281978257375423,301.010009765625,-0.0792548715217668,68.8499984741211,-0.007352971910936756,10.739999771118164,-0.03763441595309158,72.10466766357422,-0.0011979195619471472,77.11199951171875,-0.018131857296443732,96.42913818359375,-0.0766222848498348,285.92999267578125,-0.05076026984582249,74.8499984741211,-0.07466931587466774,52.59370040893555,0.0005613456853090781,26.05960464477539,-0.0010941894926224105,141.52999877929688,-0.04365164182770154,50.369998931884766,0.008610338746501522,45.93000030517578,-0.1371406969723572,131.07000732421875,-0.05083633282525957,50.150001525878906,-0.015315114365267446,19.979999542236328,-0.04172665819261112
2022-11-04,-0.00930817365222993,0.8742489493276533,87.42489493276533,-0.00834569574916357,0.876489707105938,87.6489707105938,0.014393191191454768,0.9777357419686264,97.77357419686264,62.189998626708984,0.03460319406483636,44.11979293823242,0.0476897087210133,14.138225555419922,0.05476494649550623,14.12425708770752,0.01867808897570633,7.663000106811523,-0.038519409217292466,145.3800048828125,-0.07530846104796685,85.93073272705078,0.03775623928209337,7.929999828338623,-0.018564368413834242,124.23999786376953,0.00868717797134777,132.30999755859375,-0.12068853269611557,215.61277770996094,0.033325601282720774,193.69000244140625,-0.002728857872339341,90.9800033569336,0.01881299269611514,91.88627624511719,-0.0009532807806749144,90.16019439697266,0.021144890783297177,38.48002624511719,0.04701783405019744,49.86650848388672,0.012894677505212782,121.30938720703125,0.01851710215556923,249.44699096679688,0.016661353597540618,32.52598190307617,0.005170328599622298,19.961118698120117,0.03846169493698359,312.5199890136719,0.038237862112987075,72.16000366210938,0.04807560292441293,10.789999961853027,0.004655511340821761,73.03684997558594,0.012928182629744489,72.3499984741211,-0.06175434520893175,99.03759765625,0.02705053183914119,285.75,-0.0006294991095436853,71.1050033569336,-0.05003333591893533,55.22928237915039,0.05011212273945764,27.19263458251953,0.04347840088860666,127.55999755859375,-0.09870699739415723,41.09000015258789,-0.18423662847097133,47.099998474121094,0.02547350666604431,121.0,-0.07682922683684057,45.02000045776367,-0.10229313882409352,17.639999389648438,-0.1171171274374303
2022-11-07,0.01148588208974393,0.8842904696767132,88.42904696767133,0.012283375033884951,0.8872559588916601,88.72559588916602,0.009565381277157003,0.9870881571288603,98.70881571288604,63.08000183105469,0.014311034314181015,45.06040954589844,0.02131960612287731,14.283044815063477,0.01024310010304208,14.542608261108398,0.029619340033464336,7.715000152587891,0.006785859983238884,141.83999633789062,-0.02435003732305141,87.826416015625,0.022060597278922733,7.019999980926514,-0.11475408160289446,125.20999908447266,0.007807479373645343,129.10000610351562,-0.024261140611514076,221.92367553710938,0.02926959104268745,194.8800048828125,0.006143850619064528,90.52999877929688,-0.00494619214148917,91.08745574951172,-0.008693577846973888,96.04906463623047,0.06531563378545191,39.01322937011719,0.01385662061671944,50.92770004272461,0.021280646893110378,122.53168487548828,0.010075870438377654,257.00225830078125,0.030288067635941163,33.32313537597656,0.024508206248033293,20.510852813720703,0.02754024581058978,316.010009765625,0.01116735208831865,74.55000305175781,0.033120832432876,11.010000228881836,0.020389274124800627,73.74798583984375,0.009736672166112292,72.63999938964844,0.004008305758721908,102.19373321533203,0.03186805449417984,299.5400085449219,0.04825899753253493,72.2249984741211,0.015751284217867756,55.62265396118164,0.007122518437425063,27.395132064819336,0.0074467768720718475,124.68000030517578,-0.02257758943664967,39.02000045776367,-0.0503772131208875,47.86000061035156,0.01613592698199451,117.36000061035156,-0.030082639583871362,47.2400016784668,0.04931144376122032,16.639999389648438,-0.056689344365103755
2022-11-08,0.01021001304847092,0.893319086910751,89.3319086910751,0.009754897684132202,0.8959110499902848,89.59110499902849,0.005395593021244149,0.9924140831008176,99.24140831008175,63.849998474121094,0.012206668051923497,45.71371841430664,0.014498511553534543,14.58366584777832,0.021047405270184116,14.602370262145996,0.004109441715309137,7.830999851226807,0.015035605488614934,144.00999450683594,0.015298915855693762,88.23333740234375,0.004633245954683618,7.210000038146973,0.02706553529012723,125.44999694824219,0.0019167627627536543,129.16000366210938,0.0004647370701567066,222.89756774902344,0.004388410608093141,199.00999450683594,0.02119247496174337,89.9800033569336,-0.006075283660437414,85.28123474121094,-0.06374336576342354,95.80079650878906,-0.0025848052594961146,39.28970718383789,0.007086770774543449,50.42552185058594,-0.009860610075015819,124.03741455078125,0.012288492375037707,256.96405029296875,-0.00014866798472945586,34.543479919433594,0.036621540250885376,21.325977325439453,0.039741132127547374,319.7200012207031,0.011740107403021005,75.47000122070312,0.012340685865654288,11.270000457763672,0.02361491584712172,72.69087982177734,-0.014334032394621499,74.22799682617188,0.021861198373712254,104.4679946899414,0.02225441231134284,302.1700134277344,0.008780145582516052,77.08499908447266,0.06728972949847756,56.5372428894043,0.01644274163654491,27.46263313293457,0.0024639803873010013,127.0,0.018607633053782546,40.36000061035156,0.034341366911011306,50.599998474121094,0.05725026804903344,119.93000030517578,0.0218984294602802,47.70000076293945,0.009737490857929743,16.989999771118164,0.02103367754252794
